course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts
HarvardX/PH207x/2012_Fall,MHxPC130334834,1,0,0,0,Nigeria,Bachelor's,1989.0,m,5/6/13,5/6/13,1.0,1.0,,,0
HarvardX/PH278x/2013_Spring,MHxPC130596963,1,1,0,0,Other Europe,Bachelor's,1987.0,f,3/24/13,5/16/13,133.0,4.0,1.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130489988,1,1,1,1,Germany,,,,3/17/13,8/23/13,1760.0,40.0,,26.0,0
HarvardX/ER22x/2013_Spring,MHxPC130047995,1,1,0,0,United States,Secondary,1990.0,m,1/10/13,7/10/13,7.0,2.0,,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130120861,1,1,1,1,United States,Doctorate,1979.0,f,10/15/12,1/16/13,7335.0,69.0,1177.0,16.0,0
HarvardX/PH278x/2013_Spring,MHxPC130397167,1,1,1,1,United States,Secondary,1995.0,f,5/26/13,8/21/13,2637.0,11.0,283.0,9.0,0
HarvardX/ER22x/2013_Spring,MHxPC130300040,1,1,0,0,United States,Master's,1942.0,m,3/12/13,4/11/13,138.0,9.0,,6.0,0
HarvardX/CS50x/2012,MHxPC130176958,1,1,1,1,United States,Secondary,1978.0,m,8/15/12,5/20/13,293.0,43.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130439081,1,1,0,0,United States,Bachelor's,1963.0,f,1/23/13,4/21/13,25.0,4.0,,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130590106,1,1,1,1,Other Europe,Secondary,1993.0,m,12/19/12,6/1/13,1784.0,53.0,,31.0,1
HarvardX/ER22x/2013_Spring,MHxPC130137253,1,1,1,1,India,,,,7/12/13,8/18/13,2048.0,25.0,,33.0,1
HarvardX/ER22x/2013_Spring,MHxPC130473306,1,1,1,1,United States,Doctorate,1974.0,m,2/26/13,8/9/13,1464.0,34.0,,32.0,0
HarvardX/CS50x/2012,MHxPC130154217,1,1,0,0,United States,Secondary,1985.0,m,7/6/13,7/6/13,20.0,1.0,,3.0,0
HarvardX/PH278x/2013_Spring,MHxPC130432592,1,1,1,1,Pakistan,Bachelor's,1990.0,m,3/5/13,8/18/13,1471.0,48.0,,11.0,0
HarvardX/ER22x/2013_Spring,MHxPC130313348,1,1,1,1,Other East Asia,Master's,1989.0,f,7/10/13,8/2/13,1414.0,9.0,,34.0,0
HarvardX/ER22x/2013_Spring,MHxPC130142458,1,1,1,1,United States,Bachelor's,1939.0,m,4/5/13,8/30/13,4346.0,59.0,,34.0,0
HarvardX/PH278x/2013_Spring,MHxPC130537087,1,0,0,0,Other Europe,Secondary,1984.0,m,1/7/13,3/10/13,1.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130160593,1,1,1,1,Germany,Master's,1985.0,m,12/30/12,8/15/13,2440.0,40.0,,34.0,0
HarvardX/CS50x/2012,MHxPC130237237,1,1,0,0,Other South Asia,,,,7/25/12,2/15/13,7.0,1.0,,3.0,0
HarvardX/CB22x/2013_Spring,MHxPC130310341,1,1,1,1,Other South America,,,,5/22/13,9/7/13,2287.0,60.0,,27.0,0
HarvardX/CS50x/2012,MHxPC130065349,1,0,0,0,Unknown/Other,Secondary,1989.0,m,8/30/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130353486,1,1,1,1,Other Europe,Master's,1983.0,m,3/19/13,7/1/13,1697.0,47.0,,33.0,0
HarvardX/CS50x/2012,MHxPC130054019,1,0,0,0,Unknown/Other,Bachelor's,1985.0,m,8/31/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130041064,1,1,1,1,United Kingdom,Master's,1981.0,m,9/11/12,8/24/13,9611.0,53.0,2633.0,14.0,0
HarvardX/CS50x/2012,MHxPC130067065,1,1,1,1,Brazil,Secondary,1994.0,m,10/27/12,5/19/13,205.0,36.0,,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130406427,1,1,0,0,Brazil,Bachelor's,1987.0,f,1/27/13,5/20/13,388.0,4.0,45.0,2.0,0
HarvardX/CS50x/2012,MHxPC130514373,1,0,0,0,Canada,Bachelor's,1983.0,m,3/30/13,3/30/13,2.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130512964,1,1,0,0,United States,Secondary,1979.0,m,1/9/13,2/25/13,35.0,5.0,,5.0,0
HarvardX/CS50x/2012,MHxPC130095138,1,1,0,0,India,Bachelor's,1991.0,m,3/2/13,3/3/13,20.0,2.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130584216,1,0,0,0,Unknown/Other,Secondary,1990.0,m,9/4/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130456143,1,1,1,1,Other Africa,,,,1/15/13,8/23/13,1749.0,43.0,,32.0,0
HarvardX/CS50x/2012,MHxPC130369475,1,1,0,0,United States,Doctorate,1970.0,f,3/3/13,3/3/13,5.0,1.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130583876,1,1,1,1,United States,Master's,1981.0,f,10/4/12,6/10/13,432.0,51.0,,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130373414,1,1,1,1,Spain,Master's,1980.0,m,10/16/12,2/13/13,9638.0,56.0,2984.0,16.0,0
HarvardX/CS50x/2012,MHxPC130073568,1,0,0,0,United States,Bachelor's,1981.0,m,9/13/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130296315,1,1,1,1,Other Europe,Master's,1975.0,m,2/1/13,8/4/13,1229.0,17.0,,28.0,0
HarvardX/CB22x/2013_Spring,MHxPC130491452,1,1,0,0,United States,Master's,1980.0,f,4/30/13,5/1/13,15.0,1.0,,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130443545,1,1,1,1,United States,,,,3/11/13,8/15/13,2847.0,96.0,,33.0,4
HarvardX/PH207x/2012_Fall,MHxPC130215574,1,0,0,0,United States,Master's,1969.0,f,5/15/13,5/15/13,2.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130058990,1,1,0,0,United States,Bachelor's,1980.0,m,7/15/13,7/15/13,12.0,1.0,,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130557631,1,1,0,0,Brazil,Master's,1986.0,m,1/30/13,6/12/13,20.0,4.0,,3.0,0
HarvardX/CS50x/2012,MHxPC130097624,1,0,0,0,United States,,,f,9/7/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130075227,1,0,0,0,Unknown/Other,Master's,1983.0,m,9/25/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130180929,1,0,0,0,United Kingdom,Master's,1980.0,m,9/27/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130469683,1,1,1,1,United States,Bachelor's,1987.0,f,9/11/12,5/15/13,9277.0,47.0,2416.0,15.0,0
HarvardX/CB22x/2013_Spring,MHxPC130440860,1,1,1,1,Other East Asia,Secondary,1995.0,m,7/12/13,9/7/13,1202.0,8.0,,25.0,0
HarvardX/CB22x/2013_Spring,MHxPC130132381,1,1,0,0,India,Secondary,1993.0,f,4/28/13,4/29/13,11.0,2.0,,1.0,0
HarvardX/PH278x/2013_Spring,MHxPC130341444,1,0,0,0,Unknown/Other,Master's,1987.0,m,1/21/13,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130393219,1,1,1,1,"Other North & Central Amer., Caribbean",,,,6/21/13,8/18/13,1302.0,10.0,,31.0,0
HarvardX/CS50x/2012,MHxPC130319162,1,0,0,0,Unknown/Other,Secondary,1991.0,m,7/31/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130051783,1,0,0,0,United States,Secondary,1943.0,m,10/19/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130029371,1,1,1,1,United States,Master's,1981.0,f,1/4/13,7/9/13,1823.0,35.0,,31.0,0
HarvardX/CS50x/2012,MHxPC130597441,1,1,1,1,France,,,,7/28/12,5/10/13,47.0,26.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130192646,1,1,1,1,Australia,,,,1/1/13,4/15/13,54.0,11.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130356356,1,1,1,1,United States,Doctorate,1943.0,m,3/17/13,6/24/13,2419.0,19.0,,33.0,0
HarvardX/CB22x/2013_Spring,MHxPC130459429,1,1,1,1,Other Europe,Master's,1987.0,f,3/11/13,8/23/13,1294.0,3.0,,26.0,0
HarvardX/CS50x/2012,MHxPC130469808,1,1,0,0,Brazil,Secondary,1992.0,m,1/11/13,7/3/13,24.0,2.0,,2.0,0
HarvardX/PH278x/2013_Spring,MHxPC130002751,1,1,1,1,India,Master's,1983.0,m,1/15/13,8/15/13,971.0,7.0,17.0,7.0,0
HarvardX/PH207x/2012_Fall,MHxPC130511174,1,0,0,0,Other East Asia,Bachelor's,1987.0,m,9/10/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130251956,1,0,0,0,United States,Bachelor's,1953.0,f,10/15/12,10/15/12,2.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130585276,1,0,0,0,Nigeria,Secondary,1993.0,m,9/14/12,9/14/12,2.0,1.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130226521,1,0,0,0,Other Europe,Secondary,1991.0,m,6/11/13,6/11/13,4.0,1.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130371033,1,1,1,1,United States,Less than Secondary,1998.0,m,3/12/13,8/27/13,2953.0,36.0,,26.0,0
HarvardX/CS50x/2012,MHxPC130524661,1,1,1,1,Other South Asia,Bachelor's,1987.0,m,8/28/12,8/1/13,302.0,34.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130213255,1,1,1,1,Other Europe,Master's,1980.0,m,10/9/12,5/6/13,233.0,35.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130281989,1,0,0,0,Other Europe,Bachelor's,1977.0,m,1/24/13,4/25/13,4.0,2.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130062993,1,1,0,0,United States,Master's,1961.0,f,2/27/13,4/29/13,495.0,13.0,,15.0,0
HarvardX/PH278x/2013_Spring,MHxPC130357794,1,0,0,0,Other South America,Master's,1984.0,m,8/8/13,8/9/13,3.0,2.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130227208,1,1,0,0,United States,,,,12/20/12,3/14/13,39.0,2.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130354677,1,0,0,0,Morocco,Bachelor's,1990.0,m,12/12/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130383765,1,0,0,0,Other Middle East/Central Asia,,,,9/9/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130360253,1,1,0,0,Greece,,,,8/17/12,4/1/13,5.0,1.0,,1.0,0
HarvardX/CB22x/2013_Spring,MHxPC130334535,1,1,0,0,United States,Bachelor's,1988.0,m,2/15/13,6/7/13,36.0,11.0,,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130165840,1,0,0,0,China,Bachelor's,1988.0,f,7/19/13,7/19/13,1.0,1.0,,1.0,0
HarvardX/PH278x/2013_Spring,MHxPC130241808,1,0,0,0,Canada,Secondary,1985.0,f,4/10/13,4/10/13,3.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130201917,1,0,0,0,Other East Asia,Secondary,1993.0,m,2/22/13,2/22/13,4.0,1.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130195144,1,0,0,0,United Kingdom,Bachelor's,1987.0,m,2/21/13,2/21/13,5.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130077532,1,0,0,0,United States,Doctorate,1960.0,f,7/19/13,7/24/13,5.0,2.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130304193,1,1,1,1,Other Europe,Secondary,1988.0,m,10/29/12,1/20/13,2753.0,20.0,51.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130448158,1,1,1,1,Brazil,Bachelor's,1983.0,m,7/27/13,8/26/13,1102.0,8.0,,32.0,0
HarvardX/CS50x/2012,MHxPC130014879,1,1,0,0,India,Bachelor's,1990.0,m,8/20/12,2/15/13,1.0,1.0,,1.0,0
HarvardX/CB22x/2013_Spring,MHxPC130460747,1,1,0,0,Spain,Bachelor's,1987.0,m,2/3/13,3/30/13,4.0,1.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130172140,1,0,0,0,Unknown/Other,Bachelor's,2007.0,m,1/31/13,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130059650,1,1,0,1,Other East Asia,Secondary,1991.0,f,7/21/13,8/11/13,667.0,8.0,,13.0,0
HarvardX/ER22x/2013_Spring,MHxPC130147665,1,1,0,0,Colombia,Master's,1985.0,m,12/26/12,3/26/13,36.0,4.0,,2.0,0
HarvardX/CB22x/2013_Spring,MHxPC130282758,1,1,0,0,United States,Master's,1972.0,m,8/7/13,8/25/13,135.0,6.0,,3.0,0
HarvardX/CS50x/2012,MHxPC130295784,1,0,0,0,United States,Bachelor's,1987.0,m,7/30/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130172823,1,1,1,1,Nigeria,Bachelor's,1983.0,f,10/22/12,5/15/13,4428.0,58.0,525.0,16.0,0
HarvardX/CS50x/2012,MHxPC130428106,1,0,0,0,Unknown/Other,Bachelor's,1977.0,m,8/18/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130027073,1,0,0,0,Unknown/Other,Bachelor's,1970.0,f,10/7/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130352278,1,1,1,1,United States,Doctorate,1972.0,f,10/18/12,1/19/13,5336.0,38.0,911.0,15.0,0
HarvardX/CS50x/2012,MHxPC130270044,1,1,1,1,Brazil,,,,8/4/12,7/2/13,273.0,36.0,,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130120062,1,1,0,0,India,Master's,1967.0,m,11/4/12,1/19/13,822.0,6.0,125.0,5.0,0
HarvardX/PH207x/2012_Fall,MHxPC130174560,1,1,1,1,Spain,Master's,1981.0,f,10/16/12,2/22/13,4396.0,23.0,292.0,15.0,0
HarvardX/CB22x/2013_Spring,MHxPC130254839,1,0,0,0,United States,,,,12/21/12,11/17/13,,,,,0
HarvardX/CS50x/2012,MHxPC130029921,1,1,0,0,Other Europe,Bachelor's,1975.0,m,8/16/12,6/18/13,1.0,1.0,,2.0,0
HarvardX/CS50x/2012,MHxPC130419741,1,0,0,0,Unknown/Other,Secondary,1979.0,m,1/9/13,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130571640,1,1,1,1,Other Europe,Master's,1988.0,m,3/19/13,8/14/13,887.0,20.0,,32.0,0
HarvardX/ER22x/2013_Spring,MHxPC130358090,1,0,0,0,United States,Bachelor's,1969.0,m,12/20/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130280017,1,1,0,0,India,Bachelor's,1988.0,f,10/11/12,11/27/12,1529.0,14.0,85.0,7.0,0
HarvardX/ER22x/2013_Spring,MHxPC130493041,1,1,1,1,United States,Bachelor's,1987.0,m,4/29/13,7/30/13,1640.0,28.0,,31.0,0
HarvardX/CS50x/2012,MHxPC130152135,1,0,0,0,Unknown/Other,,1984.0,m,9/19/12,,,,,,0
HarvardX/CB22x/2013_Spring,MHxPC130219816,1,0,0,0,Philippines,Bachelor's,1993.0,m,1/10/13,11/17/13,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130535993,1,1,0,1,United Kingdom,Bachelor's,1985.0,f,6/14/13,6/14/13,221.0,1.0,,7.0,0
HarvardX/ER22x/2013_Spring,MHxPC130007191,1,1,1,1,Russian Federation,,,,12/21/12,7/29/13,1735.0,44.0,,34.0,0
HarvardX/PH207x/2012_Fall,MHxPC130331986,1,1,1,1,United States,Master's,1982.0,m,10/15/12,3/6/13,7748.0,72.0,1384.0,15.0,0
HarvardX/PH207x/2012_Fall,MHxPC130215196,1,0,0,0,United States,Bachelor's,1988.0,f,8/13/12,8/13/12,3.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130306812,1,1,1,1,Other South Asia,,,,2/15/13,8/11/13,1310.0,20.0,,32.0,1
HarvardX/ER22x/2013_Spring,MHxPC130349079,1,1,1,1,United States,Master's,1978.0,m,5/13/13,6/14/13,839.0,14.0,,32.0,0
HarvardX/ER22x/2013_Spring,MHxPC130357705,1,1,1,1,India,Secondary,1995.0,m,12/24/12,8/8/13,992.0,20.0,,31.0,0
HarvardX/PH207x/2012_Fall,MHxPC130464142,1,1,0,0,Other Middle East/Central Asia,Secondary,1994.0,m,6/25/13,6/25/13,3.0,1.0,,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130296043,1,1,1,1,Other Middle East/Central Asia,Bachelor's,1989.0,f,6/16/13,8/13/13,1054.0,9.0,,32.0,0
HarvardX/CB22x/2013_Spring,MHxPC130310712,1,1,1,1,Other Europe,Bachelor's,1971.0,m,3/7/13,9/6/13,3143.0,43.0,,21.0,0
HarvardX/CS50x/2012,MHxPC130473488,1,1,0,0,United States,Bachelor's,1987.0,m,3/3/13,3/8/13,3.0,3.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130071657,1,1,1,1,United States,,,,8/17/12,5/9/13,116.0,21.0,,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130131918,1,1,1,1,Other Middle East/Central Asia,Master's,1980.0,m,9/9/12,1/20/13,12727.0,69.0,2925.0,16.0,0
HarvardX/ER22x/2013_Spring,MHxPC130345191,1,1,0,0,United Kingdom,Master's,1981.0,m,4/4/13,4/7/13,79.0,4.0,,2.0,0
HarvardX/CS50x/2012,MHxPC130581319,1,0,0,0,India,Secondary,1993.0,f,4/6/13,4/6/13,1.0,1.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130245044,1,1,1,1,Ukraine,Secondary,1993.0,m,7/14/13,8/12/13,1232.0,9.0,,23.0,0
HarvardX/PH207x/2012_Fall,MHxPC130576488,1,1,1,1,United States,Bachelor's,1989.0,f,10/4/12,1/20/13,1713.0,31.0,19.0,13.0,0
HarvardX/PH278x/2013_Spring,MHxPC130177713,1,0,0,0,United States,Bachelor's,1986.0,m,2/18/13,3/4/13,2.0,2.0,,,0
HarvardX/CS50x/2012,MHxPC130215052,1,0,0,0,India,Bachelor's,1990.0,m,12/2/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130204634,1,1,1,1,Brazil,Master's,1979.0,m,6/15/13,8/31/13,1336.0,6.0,,33.0,0
HarvardX/PH207x/2012_Fall,MHxPC130217748,1,1,0,0,Other Africa,Bachelor's,1990.0,f,9/13/12,3/9/13,2218.0,19.0,594.0,5.0,0
HarvardX/CS50x/2012,MHxPC130389092,1,1,1,1,Mexico,Master's,1975.0,m,9/21/12,5/30/13,369.0,27.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130444020,1,1,1,1,United States,Bachelor's,1962.0,m,1/27/13,6/8/13,991.0,22.0,,31.0,0
HarvardX/ER22x/2013_Spring,MHxPC130345156,1,1,0,0,Other Europe,Secondary,1993.0,m,8/14/13,8/18/13,112.0,3.0,,6.0,0
HarvardX/ER22x/2013_Spring,MHxPC130306656,1,0,0,0,Philippines,Bachelor's,1990.0,m,3/4/13,3/4/13,1.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130121592,1,1,1,1,Other Europe,Master's,1977.0,f,10/18/12,5/12/13,7320.0,58.0,1766.0,15.0,0
HarvardX/CS50x/2012,MHxPC130285095,1,0,0,0,Unknown/Other,Bachelor's,1991.0,m,10/14/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130467927,1,1,1,1,United States,,,,9/1/12,2/15/13,6443.0,38.0,898.0,15.0,0
HarvardX/CB22x/2013_Spring,MHxPC130535283,1,1,0,0,Brazil,,,,1/23/13,3/27/13,239.0,11.0,,3.0,0
HarvardX/PH207x/2012_Fall,MHxPC130339521,1,0,0,0,Other Middle East/Central Asia,Secondary,1991.0,m,9/11/12,9/11/12,7.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130100082,1,1,1,1,Other South Asia,Bachelor's,1984.0,f,9/12/12,1/16/13,9292.0,69.0,1467.0,16.0,0
HarvardX/CS50x/2012,MHxPC130284840,1,1,0,0,Other South America,,,,6/29/13,7/18/13,4.0,2.0,,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130437872,1,1,0,0,India,Bachelor's,1988.0,f,12/17/12,1/14/13,346.0,3.0,,5.0,0
HarvardX/ER22x/2013_Spring,MHxPC130060629,1,1,1,1,United Kingdom,Bachelor's,1992.0,f,1/8/13,7/31/13,1231.0,13.0,,29.0,0
HarvardX/PH207x/2012_Fall,MHxPC130002245,1,1,0,0,India,Doctorate,1980.0,m,5/8/13,5/8/13,8.0,1.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130218239,1,1,0,0,India,,,,10/2/12,6/8/13,6.0,3.0,,2.0,0
HarvardX/CB22x/2013_Spring,MHxPC130569609,1,0,0,0,United States,Secondary,1987.0,f,12/26/12,11/17/13,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130321083,1,0,0,0,India,Master's,1986.0,f,8/29/12,8/29/12,1.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130259439,1,1,0,0,India,Secondary,1992.0,f,7/22/13,7/22/13,12.0,1.0,,2.0,0
HarvardX/PH278x/2013_Spring,MHxPC130473833,1,1,0,0,United States,Secondary,1983.0,f,7/30/13,7/30/13,162.0,1.0,10.0,2.0,0
HarvardX/CS50x/2012,MHxPC130161150,1,0,0,0,Unknown/Other,Master's,1984.0,m,12/31/12,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130091318,1,0,0,0,Pakistan,Bachelor's,1984.0,m,3/24/13,3/24/13,1.0,1.0,,,0
HarvardX/PH278x/2013_Spring,MHxPC130544045,1,0,0,0,United Kingdom,Bachelor's,1988.0,f,2/4/13,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130228299,1,1,1,1,Portugal,Master's,1985.0,f,10/22/12,6/2/13,3393.0,16.0,340.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130298207,1,0,0,0,Unknown/Other,Master's,1989.0,f,2/5/13,,,,,,0
HarvardX/CB22x/2013_Spring,MHxPC130081649,1,0,0,0,Other Europe,Master's,1985.0,m,12/20/12,3/28/13,1.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130407626,1,0,0,0,Pakistan,Secondary,1991.0,m,2/15/13,2/15/13,1.0,1.0,,,0
HarvardX/PH278x/2013_Spring,MHxPC130001535,1,1,0,1,Philippines,Secondary,1995.0,f,6/1/13,6/27/13,667.0,4.0,7.0,4.0,0
HarvardX/ER22x/2013_Spring,MHxPC130526283,1,1,0,0,United States,Bachelor's,1989.0,m,5/29/13,5/30/13,7.0,1.0,,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130200122,1,1,1,1,United States,Doctorate,1963.0,m,2/21/13,8/3/13,2166.0,34.0,,32.0,0
HarvardX/CS50x/2012,MHxPC130368782,1,0,0,0,United States,Less than Secondary,2002.0,m,12/5/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130157769,1,1,1,1,Other East Asia,Secondary,1996.0,f,4/26/13,7/29/13,719.0,4.0,,31.0,0
HarvardX/CS50x/2012,MHxPC130380203,1,0,0,0,United Kingdom,Master's,1972.0,m,3/12/13,3/13/13,2.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130516226,1,0,0,0,United Kingdom,Secondary,1998.0,m,8/21/12,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130285833,1,1,0,1,"Other North & Central Amer., Caribbean",Bachelor's,1985.0,f,2/21/13,6/10/13,337.0,3.0,7.0,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130410180,1,1,0,0,United States,Less than Secondary,1998.0,m,5/18/13,5/18/13,161.0,1.0,,5.0,1
HarvardX/PH207x/2012_Fall,MHxPC130338181,1,1,1,1,United Kingdom,Master's,1978.0,m,10/16/12,3/18/13,5742.0,42.0,720.0,15.0,0
HarvardX/CB22x/2013_Spring,MHxPC130293694,1,1,1,1,Other Europe,,,,3/12/13,7/29/13,1089.0,13.0,,23.0,0
HarvardX/ER22x/2013_Spring,MHxPC130078766,1,1,0,0,Other Middle East/Central Asia,Secondary,1992.0,m,8/19/13,8/20/13,8.0,2.0,,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130429412,1,1,1,1,India,Master's,1974.0,f,10/16/12,2/22/13,2583.0,39.0,166.0,14.0,0
HarvardX/CB22x/2013_Spring,MHxPC130298180,1,1,0,0,Other Middle East/Central Asia,Master's,1983.0,m,2/2/13,3/16/13,39.0,3.0,,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130141178,1,1,0,0,United States,Master's,1947.0,f,11/21/12,11/27/12,286.0,2.0,111.0,7.0,0
HarvardX/PH278x/2013_Spring,MHxPC130419038,1,1,1,1,Mexico,Bachelor's,1992.0,f,3/3/13,8/25/13,3936.0,45.0,1121.0,9.0,0
HarvardX/PH207x/2012_Fall,MHxPC130561299,1,1,1,1,Other Africa,Bachelor's,1976.0,f,10/14/12,1/20/13,14938.0,72.0,8160.0,15.0,0
HarvardX/CB22x/2013_Spring,MHxPC130513532,1,1,1,1,Greece,,,,3/13/13,9/7/13,1890.0,21.0,,27.0,0
HarvardX/PH207x/2012_Fall,MHxPC130431245,1,1,0,0,Egypt,Bachelor's,1990.0,f,10/21/12,10/21/12,86.0,1.0,29.0,2.0,0
HarvardX/PH278x/2013_Spring,MHxPC130061557,1,0,0,0,Other South Asia,Bachelor's,1991.0,f,3/27/13,6/5/13,2.0,2.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130189337,1,1,1,1,Other Europe,,,,6/1/13,8/11/13,1034.0,7.0,,31.0,0
HarvardX/PH207x/2012_Fall,MHxPC130222384,1,0,0,0,Portugal,Master's,1979.0,f,10/30/12,10/30/12,2.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130254508,1,1,1,1,Spain,Master's,1981.0,f,8/13/12,1/19/13,13173.0,69.0,3059.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130430476,1,1,1,1,Canada,Master's,1987.0,m,2/6/13,8/29/13,1907.0,25.0,,33.0,0
HarvardX/CS50x/2012,MHxPC130445160,1,1,1,0,India,Secondary,1993.0,m,9/8/12,6/4/13,20.0,6.0,,8.0,0
HarvardX/ER22x/2013_Spring,MHxPC130546358,1,0,0,0,Other Europe,Bachelor's,1987.0,m,3/11/13,3/16/13,5.0,4.0,,,0
HarvardX/CS50x/2012,MHxPC130459743,1,0,0,0,Unknown/Other,Bachelor's,1988.0,m,8/29/12,,,,,,0
HarvardX/CB22x/2013_Spring,MHxPC130161853,1,0,0,0,Brazil,Secondary,1987.0,m,7/2/13,7/2/13,21.0,15.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130372838,1,1,1,1,Greece,Bachelor's,1992.0,m,3/13/13,8/25/13,2228.0,43.0,,26.0,0
HarvardX/CS50x/2012,MHxPC130395266,1,1,1,1,United States,Bachelor's,1987.0,m,10/21/12,7/16/13,97.0,28.0,,9.0,0
HarvardX/ER22x/2013_Spring,MHxPC130201000,1,1,0,0,United States,Master's,1988.0,m,2/15/13,6/25/13,115.0,7.0,,5.0,0
HarvardX/CB22x/2013_Spring,MHxPC130352472,1,1,1,1,Australia,Bachelor's,1988.0,m,5/26/13,9/7/13,6671.0,59.0,,27.0,0
HarvardX/CB22x/2013_Spring,MHxPC130492741,1,0,0,0,United States,Doctorate,1979.0,m,7/30/13,7/30/13,4.0,1.0,,,0
HarvardX/PH278x/2013_Spring,MHxPC130328010,1,0,0,0,United States,Bachelor's,1989.0,f,7/27/13,7/27/13,3.0,1.0,,,0
